"Structure","Cell Type","DonorID","Regions","Structure Acroynm","Age Interval","Major Cell Type","nCount","nFeature"
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4838,2521
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4701,2236
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4891,2415
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3167,1734
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5483,2384
"GE","GE-RG-3","510_donorID","Cortex","GE","13-15pcw","Radial glia",10461,3954
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2563,1519
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4018,1642
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3231,1687
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5642,2575
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2771,1481
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5700,2709
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3574,1843
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3035,1631
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4823,2370
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5460,2729
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4857,2479
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4263,2184
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5506,2293
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3193,1708
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3530,2015
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3733,2081
"GE","GE-InN-7","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",10006,3896
"GE","GE-RG-3","510_donorID","Cortex","GE","13-15pcw","Radial glia",12889,4282
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2523,1345
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",3446,1791
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",7363,2974
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5912,2622
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4224,2071
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5145,2316
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4321,2104
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4228,2135
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",1941,1210
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5463,2778
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4205,2193
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5491,2480
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",9571,3759
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3493,1895
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5442,2388
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3841,1953
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5010,2292
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",8320,3021
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4676,2165
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5553,2590
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5260,2409
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6064,2665
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",4370,2236
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4396,2057
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",10541,3149
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",3906,2004
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3376,1710
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",5717,2967
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6795,2614
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5832,2690
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3904,1905
"GE","GE-InN-6","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5360,2422
"GE","GE-RG-3","510_donorID","Cortex","GE","13-15pcw","Radial glia",7661,3669
"GE","GE-InN-6","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4019,2071
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2956,1632
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4943,2380
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3931,2075
"GE","GE-InN-6","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4652,2321
"GE","GE-InN-7","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",7013,2860
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",2814,1802
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4637,2311
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6964,2999
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5430,2457
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",9719,3982
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5389,2433
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5660,2428
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6655,2742
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3326,1744
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4476,2332
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",2921,1828
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5787,2551
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",4907,2224
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5082,2268
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",8746,3568
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4082,2066
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2093,1171
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3598,1915
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3170,1751
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5754,2650
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3822,2084
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5287,2493
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4614,2235
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",8583,3222
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",7624,2939
"GE","GE-InN-7","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5843,2490
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4713,2079
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5301,2431
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",3086,1908
"GE","GE-InN-7","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",12812,4197
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",10608,4239
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5803,2531
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3016,1637
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",9349,3210
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",7917,2878
"GE","GE-InN-6","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5227,2548
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2106,1248
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",4126,2275
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3601,1948
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3701,1918
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3972,2109
"GE","GE-InN-7","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",7661,3417
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6053,2770
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3096,1812
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3952,2127
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4589,2097
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5813,2442
"GE","GE-RG-3","510_donorID","Cortex","GE","13-15pcw","Radial glia",9377,3541
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4413,2017
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4098,2161
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5530,2630
"GE","GE-RG-3","510_donorID","Cortex","GE","13-15pcw","Radial glia",12451,4506
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3439,1919
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3068,1806
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3975,2117
"GE","GE-RG-3","510_donorID","Cortex","GE","13-15pcw","Radial glia",12767,4416
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5225,2358
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2962,1713
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2818,1616
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2850,1508
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",9470,3154
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3874,1883
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",7267,3131
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",7672,3271
"GE","GE-RG-3","510_donorID","Cortex","GE","13-15pcw","Radial glia",10477,4033
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6316,2869
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6735,2934
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5103,2451
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",4539,2340
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6737,2714
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",3551,1997
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3187,1700
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4554,2373
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4500,1947
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",3859,1978
"GE","GE-InN-6","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2751,1561
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5793,2689
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6114,2615
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4814,2378
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5110,2415
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5267,2518
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",2847,1681
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3226,1653
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5493,2536
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",11775,4088
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",3492,2069
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4343,2231
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",1859,1153
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",7467,3281
"GE","GE-InN-6","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3649,2069
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6617,2731
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",7572,3016
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3419,1748
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6248,2548
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",11183,4062
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",6585,3308
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",6675,2675
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6934,2947
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6722,2937
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4581,2168
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",3884,1930
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2986,1630
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5846,2686
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3470,1826
"GE","GE-InN-6","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6468,2780
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4028,2078
"GE","GE-RG-3","510_donorID","Cortex","GE","13-15pcw","Radial glia",6098,3098
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4158,2209
"GE","GE-RG-3","510_donorID","Cortex","GE","13-15pcw","Radial glia",7386,3392
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4196,2067
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2577,1561
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3891,2026
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",5840,2815
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3426,1878
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4131,2063
"GE","GE-InN-7","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",11374,3979
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2478,1415
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6958,3027
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3441,1865
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6340,3039
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5684,2445
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5019,2548
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4368,2061
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2686,1550
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",7581,3561
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",9302,3496
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6191,2680
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",4860,2350
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",4416,2204
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5018,2433
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",9699,3350
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4731,2127
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6471,2767
"GE","GE-InN-6","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5383,2285
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6610,2531
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4214,2186
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5072,2216
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",7445,2740
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",8433,3233
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2874,1643
"GE","GE-InN-6","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3960,2118
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",6857,3109
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4160,2221
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3887,1931
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",8257,3153
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4891,2236
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",7283,3226
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3438,1774
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",6266,3037
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3986,2084
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3871,1945
"GE","GE-InN-3","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5477,2531
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4353,2085
"GE","GE-InN-7","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",7572,3304
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5597,2499
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",8207,3411
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3272,1811
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3764,2104
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5651,2255
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4511,2129
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",9779,3399
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2823,1666
"GE","GE-RG-1","510_donorID","Cortex","GE","13-15pcw","Radial glia",6848,3261
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4670,2249
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",8252,3120
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4305,2057
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3268,1555
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3592,1888
"GE","GE-InN-4","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4307,2107
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3635,1835
"GE","GE-CycPro","510_donorID","Cortex","GE","13-15pcw","Cycling progenitor cell",6811,3419
"GE","GE-InN-7","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",5329,2870
"GE","GE-InN-7","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",4770,2439
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3799,1923
"GE","GE-InN-7","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3644,2001
"GE","GE-RG-3","510_donorID","Cortex","GE","13-15pcw","Radial glia",6870,2967
"GE","GE-InN-5","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3305,1892
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3329,1888
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2082,1333
"GE","GE-InN-1","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",3899,1925
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2464,1461
"GE","GE-InN-2","510_donorID","Cortex","GE","13-15pcw","Inhibitory Neurons",2750,1381
