"","DonorID","`Proportion of Neurons (MultiBrain)`","Regions","`Proportion of Astrocytes (MultiBrain)`","`Proportion of Endothelia (MultiBrain)`","Period","`Proportion of Oligodendrocytes (MultiBrain)`","`PMI (hours)`","`Age (Numeric)`","RIN","pH","`Dissection Score`","Sex","Residuals"
"ENSG00000259201",0.28300654167571,0.128354028919842,1.58335718232933e-11,0.0246892775024832,0.0760299512582029,0.168417491580043,0.0299600298257337,0.0161840882819053,0.00938415647060701,0.00157243552519773,3.88150988354943e-05,0.000174072691545332,2.68774345687449e-10,0.262189110885286
"ENSG00000259205",0.222228036287006,0.0671969076751794,0,0.0217519152016711,0.017173279039039,0.298785220992231,0.0153377169482876,7.72448841132715e-06,0.000488001247228864,4.81520142602438e-05,1.73678267966843e-05,5.22339212713297e-06,6.00317482131085e-12,0.356960454881759
"ENSG00000259211",0.281099625931535,0.0822652246195489,0.00486707605510438,0.046008251791065,0.0488196812526173,0,0.0158686988757997,0.141122277610679,0.00447577057657209,0.0045849884397664,0.00261538436996807,0.00123043704654352,3.08473528444196e-12,0.367042583427716
"ENSG00000259216",0.183508438236447,0.055151330431579,0,0.146749091402143,0.029344760179909,0.258445864314494,0.0969207944361621,0.00520852533927939,0.0448592002177482,0.00222971516449702,0.000806114974288393,3.95817061954608e-05,1.17341934455596e-11,0.176736583585523
"ENSG00000259218",0.205985181702077,0.0480747297812694,0.051875012383186,0.0133567372160679,0.00402563277438152,0.460694649764571,0.0110874844575505,4.46506527264949e-06,0.000368832105106509,0.00105106929241136,0.00115619955860184,1.74719742518998e-05,1.08978647434216e-10,0.202302533816274
"ENSG00000259220",0.274988168155758,0.225475125265036,0,0.0297877440990525,0.06032537000232,0,0.0153621000942429,0.0173135699600853,0.00404082062468664,0.00422931812892766,0.0116603024149342,0.000109205344738114,4.03868283106074e-11,0.356708275869832
"ENSG00000259234",0.121156096922494,0.0379435975820925,0.0140603020844009,0.116110338445332,0.00707198897041246,0.398683007149069,0.0750614205775039,0.0341273117284511,0.00249404722258857,0.0204957636505609,0.00404127942141598,0.00178508236173425,2.30041434667688e-10,0.166969763653903
"ENSG00000259238",0.196933872567939,0.0553901987918487,0,0.00548354411002515,0.05571880961895,0,0.000892437065585628,0.186923653881773,0.0374357091147784,0.0298924434964738,0.0216466765420576,0.000856274926446898,4.59654071135906e-11,0.408826379838156
"ENSG00000259248",0.0753353380551062,0.0616388229692689,0.377188827040219,0.0213005134217475,0.0153758736970162,0.317044139924438,0.0141561896339291,1.24293122486689e-06,2.65056478034281e-05,1.28611656750737e-05,4.99071467187338e-05,6.98219216026663e-06,5.91633010072489e-12,0.117862796168776
"ENSG00000259250",0.15074112721678,0.0473813411400496,0.386649995535276,0.011443196581003,0.0397255996713903,4.2731675508062e-10,0.00126561269907574,0.000661820502413369,0.00145525524676473,0.000190586065773364,0.000885496474586594,0.000788287811556515,1.05362241950143e-09,0.358811679574392
"ENSG00000259260",0.277198932820613,0.0460469471775327,0,0.0224290219964431,0.0261294149979602,0.3102307095701,0.00854677604642295,0.00107177313720727,0.000856131436811174,4.15948548440443e-06,0.000884485975504611,1.03771427148591e-05,3.92047207530488e-12,0.306591270209285
"ENSG00000259262",0.178019420042955,0.0655000856861648,0.0178090475422733,0.0452895491654065,0.0153829338205653,5.3177712160008e-12,0.0864402807076155,0.0264831235112992,0.00118299540924253,0.00267144413826666,0.00194731188207726,9.94363963443226e-05,2.94360934735396e-10,0.559174371398111
"ENSG00000259272",0.379187910640003,0.0707691460232298,0.00774367155749529,0.0224912106908266,0.0240159587657168,0.149228695745123,0.0130259855526541,1.62104973672254e-06,1.35228397866434e-05,7.23212886051153e-06,7.38672909100322e-05,7.08629848252608e-07,2.21474372406974e-12,0.333440469083594
"ENSG00000259279",0.345255908864057,0.160773754992324,0.0221379035183134,0.0630333561295909,0.0342571418586121,1.84994978355876e-11,0.0370524255352933,5.48067804839033e-06,0.00106015615226659,4.48411211502073e-05,0.000298455085125585,0.000135524317768508,9.52593664220255e-10,0.335945050776357
"ENSG00000259288",0.164927010690107,0.177441773061019,0.220192027727525,0.0552405604271751,0.0416117663892674,0.0336838957145625,0.0300384226899949,7.78893377617257e-06,3.64493603107644e-06,0.000113242419887201,6.58208722463354e-05,8.85898831502677e-07,6.99538447269501e-10,0.276673159540039
"ENSG00000259291",0.16500518212604,0.253462683233046,0.18748610012226,0.0128290437974827,0.0923188101459458,0,0.0247524023661238,0.000487149343141647,0.000177699490390964,0.000461618545681149,0.000791498903303969,0.000459852437901278,1.0934699372258e-09,0.261767958395214
"ENSG00000259292",0.184383353521312,0.107745175473267,0.086288724226475,0.042695316902912,0.024452651870767,0.350117460338032,0.0182996224481073,0.00178492980954891,0.000769542671670936,0.000536351890701905,4.20595965655313e-05,6.31062702811459e-06,6.99710505943596e-11,0.182878500553641
"ENSG00000259297",0.290768197621625,0.0407056175312745,0.086751604071642,0.0113781423231485,0.027887261248305,0.254918899846708,0.015439432250299,0.000175663463558326,0.00121189397345714,7.13476002306637e-05,0.000123423791945711,2.21704504269686e-06,1.92593429229355e-11,0.270566299213504
"ENSG00000259298",0.209064029745388,0.152468056122061,0.0100134810528235,0.0352132091775572,0.0323521515216635,0,0.0424302403984136,0.00771208711712836,0.00512176940731269,0.00117201079452422,3.74037154924331e-05,4.6210426122883e-05,7.1809121043061e-12,0.504369350514331
"ENSG00000259299",0.16098511856395,0.435073211802547,0.111560125959896,0.00927237115394614,0.012193137907596,0.0696146181700712,0.0117027641273577,0.00601976393989745,0.0386426882336889,0.00927527880887494,0.00017396762669096,9.41974317261928e-05,4.36355763160989e-10,0.135392755837402
"ENSG00000259305",0.452283056708671,0.137260277455478,0,0.0710560103922842,0.0187731430281109,0,0.0502237810981824,0.00536478823231669,6.30195523464614e-06,0.000352060658210615,3.53983489916385e-07,0.000202244213536615,1.21429939173881e-11,0.264477982262342
"ENSG00000259311",0.0780876848179181,0.0471112750965586,0.496351886951007,0.0199526191067206,0.0128934425427865,0.222323956855669,0.00784883111146485,0.000156047224342142,0.00150251398365082,0.00100896459697768,3.0446020578083e-05,0.000117195757497766,1.0258276931689e-11,0.112615135924571
"ENSG00000259314",0.0720463543940658,0.00285388156886916,0.0675963279952454,0.0363587795156944,0.00128311262070226,0.269445708776182,0.0716543890519191,0.0247014820331804,0.0588624301142548,0.0315092169146595,0.00723482032127558,8.65611887477814e-08,2.47862208915133e-11,0.356453410107976
"ENSG00000259316",0.127033209982972,0.152015574689281,0,0.0728654501471241,0.0342847251528428,0.464992248543412,0.0384527905149472,0.00297216811027879,0.000157992006891296,0.00125967961240079,1.48349844343097e-05,2.55845871134969e-06,1.68738438946611e-10,0.105948767627966
"ENSG00000259319",0.0511694055896799,0.0692808723502384,0.140708519332969,0.0126563683499919,0.0156938175316009,0.438399987073717,0.00449872171865996,0.0299325058931254,0.113368140685071,0.0133808950689433,0.00219566998353677,0.000568213373587965,2.85650321593049e-10,0.108146882763228
"ENSG00000259321",0.144743954616215,0.0834318612724931,0.400650946299443,0.0180173667617597,0.0408430453710016,0,0.0144727190606849,0.00584242407026733,0.000612079246495531,0.000370218274518462,0.000361971779747386,1.61019640395178e-06,2.30475106476158e-09,0.290651800746218
"ENSG00000259322",0.484130551503932,0.001746051372812,0.0656341296668078,0.00465702770263927,0.0466522612361159,2.29233881885725e-10,0.00443426995205684,0.000565108625565731,0.0980797192553251,0.0187995366190176,0.00028340719666837,0.000967394408810896,2.46674133286014e-10,0.274050541984341
"ENSG00000259326",0.126793084277493,0.144733901661723,0.0492174894568343,0.0375316137708782,0.000465494909646992,0.290730979090596,0.000109430926990939,0.0147161154246667,0.0571281825751601,0.0706180881909639,2.99023787256685e-05,0.000107181294734954,1.12045882579157e-09,0.207818534921128
"ENSG00000259327",0.105490176335125,0.0215840804061,0.0822758267237239,0.12058863828204,0.0172845432476255,0.305876001236408,0.0660924504893185,0.123207326532018,0.00125996130262902,0.0307941183187978,0.0144074549259981,0.000156322970312749,2.45710149745021e-10,0.110983098984193
"ENSG00000259330",0.23047854349256,0.0712624053074619,0.183301003651122,0.0133139276051328,0.0121460278496832,0.218609375617296,0.016030835120743,0.00233703751971473,0.00430338982520009,2.48622528540288e-05,0.00165980564688089,8.96633889366912e-06,2.78809155805566e-11,0.246523819744577
"ENSG00000259332",0.216723078881194,0.127953770026649,0.28764294413951,0.0425906609826962,0.0465590281266679,6.82553246451064e-10,0.0216844484860206,0.00141767376842914,0.000162041549202071,4.98979462974468e-05,7.71982719397123e-05,1.71451594794522e-06,9.89214172276436e-12,0.255137542613001
"ENSG00000259340",0.194860442094282,0.213397376452729,0.0628767486989087,0.160110042426804,0.00207046973780764,0,0.0998173724403184,0.00848143614176514,0.000300403287828896,3.73304225957213e-05,0.000329465110374029,0.00041179972793237,6.5499680662345e-12,0.257307113452104
"ENSG00000259343",0.259822293851856,0.100337358042865,0.0971991107571812,0.0421352414828018,0.0360633326599738,4.87287114974542e-10,0.0267157052119087,7.85957001807909e-05,0.000159983802435115,0.000110407413439064,1.40696189789391e-05,1.07104890648777e-05,3.62051938088872e-10,0.437353190119975
"ENSG00000259344",0.129580444667366,0.0410380621399207,0,0.0651135474601917,0.0533721886594436,0.340242728075127,0.0289085236588538,0.0719392205353106,0.0374374377039544,0.0248024247457253,0.00217703312323884,0.000819866085492249,1.28030593518232e-11,0.204568523132573
"ENSG00000259352",0.480350158961122,0.102336180504603,0.0130852391359714,0.0352229710161699,0.0196603074237967,0.164575718357186,0.0265090817773504,2.19081941244012e-05,3.65043172803322e-05,4.82019399636076e-06,1.64113853033166e-05,4.44038154043512e-05,1.55109780784086e-11,0.158136294902181
"ENSG00000259353",0.22118957498573,0.0570703362420387,0.177847007405897,0.0185731521225984,0.0179738518356213,0,0.013614384159571,8.79062454075004e-05,0.000673332158017437,0.000346807211957298,5.39179115665316e-05,2.76525616073758e-06,2.07085240167465e-09,0.492566962394582
"ENSG00000259357",0.0687194622203967,0.193856161417735,0.00544981916224484,0.116185807049815,0.157830989834447,0.0997876906864954,0.247995755217055,0.0016491062288537,0.00075470289553745,0.000130979185608369,0.000192389332673022,0.000231263706340413,1.12227479493053e-12,0.107215873061676
"ENSG00000259366",0.425844377291941,0.0955693044614836,0.00626117423948855,0.0199020361798524,0.0302011346394094,0,0.0178363288285889,0.000363955968042981,2.23423105861251e-05,0.000396315708610932,0.000239997566710855,2.25261920482901e-06,1.22638513865241e-12,0.403360780184854
"ENSG00000259367",0.108755478525661,0.0454128483388486,0.0996465792818201,0.0186065964660556,0.0409804219220263,0.420995835334252,0.00818663021833908,0.00349773142819668,0.000685751634528295,0.0048015373436167,0.00098214012641828,3.3501436261752e-06,1.13088608108521e-11,0.247445099225302
"ENSG00000259368",0.146440182897149,0.0142996163294844,0.31946480529925,0.0131971180678711,0.117752357164041,0,0.0463241928195917,0.155626725088346,0.0095595189257054,0.0218755935462158,0.000579375948516362,0.000197273549342199,3.99638385068309e-10,0.154683239964848
"ENSG00000259370",0.180476526203378,0.104766178822129,0.27553648660642,0.0293850447553933,0.00754813236904645,0.21202037872515,0.017722531381565,1.08735872831067e-05,0.000672964142571909,0.000278310868013259,3.18163727733451e-05,0.000218730687610591,3.8446834782899e-12,0.171332025474821
"ENSG00000259371",0.599275587874104,0.0376656216902628,0.020244199547103,0.0108217377092383,0.00660794600574048,0.0830822401024241,0.0173610123792662,2.40769462361367e-05,0.00306126295488714,6.60021985182763e-05,2.28586813849926e-06,9.5041023522445e-07,2.56282817558393e-11,0.221787076288217
"ENSG00000259378",0.235497529323256,0.118267339539632,0.106772521093141,0.0379009342358686,0.0224575301489784,0.240626680520429,0.0289277195386648,5.46730000138902e-05,0.000230202180387526,1.82541011762146e-05,0.000148518720253419,5.00428727125484e-06,6.06761761963859e-12,0.209093093304861
"ENSG00000259382",0.574231192655914,0.00907628412323971,0.0287409655688313,0.00160655634032332,0.00264507507112068,0,0.00544719056006533,0.000386015632811634,1.56362528408531e-05,0.00480470710044251,0.00116943554664386,1.83269262092315e-05,1.57420893126321e-11,0.371858614205815
"ENSG00000259385",0.126276200855294,0.197827480771276,0.109610244261342,0.0424784036779257,0.0333319494919104,0.10380198536769,0.00392113918604992,0.0635962635985463,0.112357972426509,0.00235250859481483,0.00502040321292293,0.00112387119718139,2.65997969989982e-11,0.198301577331938
"ENSG00000259386",0.575174750847779,0.0173856884107356,0.0478142039565947,0.00878621843995549,0.00429434130308413,0,0.00471563463850032,5.13897047311801e-05,5.8040104738223e-05,6.93302421196827e-06,0.000100566505267919,2.00869754584831e-07,1.01832159494687e-09,0.341612031176325
"ENSG00000259397",0.164364904918994,0.179441705543738,0.0445683643570917,0.0800477288764098,0.00430941900138121,0.272310583996773,0.0286561257109845,0.00337585321251024,0.000606578407179755,5.80219052040733e-05,0.0014769414497025,6.94740246523933e-05,6.07173796211687e-12,0.220714298589307
"ENSG00000259399",0.360651358500954,0.0896363909888094,0.0344751021385922,0.0661103067116404,4.48122107043791e-05,0.191099794560513,0.0615498339015062,0.0130786576371649,0.000899554602419362,3.81527674572421e-05,0.00427189685694399,0.000402342750827434,3.82456539842982e-11,0.177741796334221
"ENSG00000259401",0.226443208158214,0.118911924462186,0.0094494926400457,0.00771239408216946,0.00976165738762809,0.165287704213845,0.00690079647255844,0.15788998815008,0.00791057682937083,0.0192517789252509,0.00738885504975841,4.27580974744577e-05,5.39755193217354e-12,0.263048865526022
"ENSG00000259407",0.101319195124116,0.0202634796513261,0.172200370684767,0.0180320946882434,0.00655624634512071,0.495259557710282,0.00705451196447873,3.04885808010896e-05,0.0012150909117147,8.39747141280918e-06,1.42849418154965e-07,8.62602124428983e-05,7.31934874826626e-12,0.177974163798557
"ENSG00000259408",0.189152288794951,0.0533918394644707,0.351611712913589,0.0159855422474494,0.0234153937411541,0.110146465133838,0.00982975724800359,2.04018188307858e-06,0.00117028134696016,4.75080717501743e-06,0.000598260529004526,7.16450526150598e-05,1.19741235437968e-11,0.244620022526933
"ENSG00000259409",0.0783818193576136,0.0739904780652558,0.0486045466992561,0.021296369666109,0.060996015616736,0.420645330550394,0.0123201649769173,0.000285218287339256,0.000483574386209331,4.3457324668306e-05,0.000101754079089459,2.35838446699284e-05,6.74387120780788e-10,0.282827686471355
"ENSG00000259413",0.388931419215696,0.00840774329564439,0,0.028154180536851,0.00677245619587649,0,0.00967610116578968,0.0288862090188658,0.00367307966302887,0.00580082247404851,0.000305949595324061,0.00123315955888217,7.04687326049257e-11,0.518158879209524
"ENSG00000259417",0.100062517908602,0.00169789084622978,0.107736078083789,0.347680520863102,0.00104238588741633,0.247477540019418,0.00433034393274659,0.0136232261800352,0.000394492353024272,0.0018705149107924,0.00188448998586579,1.7989973964136e-05,7.12756738016862e-12,0.172182009047887
"ENSG00000259419",0.337572962761699,0.168134564696428,0,0.0741087375821132,0.0273260051052516,4.39103712733194e-11,0.0458075382304593,0.000210153432279714,8.9468483856855e-09,0.000292104601709025,0.000260258240702345,0.000195736803438176,2.54696457924251e-10,0.346091929300464
"ENSG00000259431",0.360157575165516,0.1490481269431,0.0141800760126085,0.0592154285900706,0.0610101545994704,4.71074314895108e-11,0.0265884786279968,0.00167653089876986,0.00200323203085023,3.13238036726491e-05,6.28327293363403e-06,3.69471309547455e-06,1.9409702877956e-10,0.326079095100712
"ENSG00000259448",0.275615686755765,0.0819308685150658,0.371800544462111,0.0233862282460916,0.0244034355602357,0,0.0222551324208253,0.00547548929385655,0.00033187965642318,6.4220575505431e-05,0.000667532681149978,4.18375606820813e-05,1.81447357256261e-09,0.194027142457816
"ENSG00000259456",0.110962045662378,0.0164470674316633,0.399314388343968,0.00549428158621475,0.00357047358743497,0.232464703228888,0.00425192340676279,1.12326912370589e-05,2.53370427714094e-05,1.11717140889669e-05,6.61488132388331e-06,3.53081051180785e-06,6.5200605175815e-10,0.227437228960751
