"","Regions","DonorID","Sequencing Batch","Age Interval","`Intronic Rate`","`Mapping Rate`","Hemisphere","`PMI (hours)`","`Total N Reads`","Sex","Residuals"
"ENSG00000113369",0.0599030674119571,0.329976647020778,0.0551061674759654,0.0517434289105069,0.0504421533416363,0.028660922827375,0.0167267978508989,0.00307599266992149,0.0015961284647691,0.254981405997464,0.147787288028727
"ENSG00000281357",0.238575889899164,0.0619751716017875,0.086505331677628,0.262931476642755,0.105509431852086,0.00901755220493335,0.00749678679112793,9.25390299729006e-05,0.00276683593782364,2.57482373882279e-12,0.225128984360147
"ENSG00000250049",0.0226353137272657,0.230154566357957,0.00356532317719605,0.296015438420947,0.0333523690507105,0.00880427337589896,0.197436684050468,0.000193939637104254,0.00162077240910785,0.00515136067168352,0.201069959121661
"ENSG00000248528",0.0509837183660687,5.32264806326866e-09,0.218577114768405,0.00418995183428952,0.06339603281755,2.98288111158374e-05,7.0889158483443e-11,0.000264829825073779,0.00078231594674507,0,0.661776202237215
"ENSG00000237187",0.0370957464532896,3.09976290772677e-13,0.0430884651470136,0.00292879676277417,0.000842863081008318,0.0118378767639076,0.0258549647756179,0.00191806968516257,0.00402840558917102,0.0400686403494468,0.832336171392299
"ENSG00000175745",0.0394468718469855,0.00767038807772625,0.0434006639601623,0.135006414553059,1.23508230116622e-05,0.00179229095045877,0.00452204318481411,0.000557433942390005,0.0040048696734346,1.28372523222071e-11,0.763586672975121
"ENSG00000278905",0.0294272572534443,0.0271005295860601,0.0225864287290097,0.126747072860107,0.180179753636938,0.00682019408089785,0.00140995988161105,0.00380901964077413,0.00323625287738694,0.017861575060522,0.580821956393249
"ENSG00000284336",0.050487791683259,0.0751014270422006,0.496833879724376,0.0216943193437424,4.62204579117648e-05,0.0424677400452147,2.01339498203965e-10,0.000679735815653965,0.00146091354168443,8.78575373913402e-10,0.311227971266042
"ENSG00000249353",0.0446845234020376,0.326005951730632,0.0923710137303726,0.266256648125846,0.00162977745173988,0.026188496989713,0.0581073077322499,3.26578590356317e-05,0.00111924289362289,2.36451070841853e-09,0.183604377720241
"ENSG00000251023",0.120456424532675,0.118143941698913,0.0997979759386833,5.37294325366799e-11,0.259327942385537,0.00616670478461822,0.00121128215037063,0.000267729050423301,0.000181274848537633,0.145741736861267,0.248704987695246
"ENSG00000113391",0.202715867200408,0.0195024056677313,0.0890828454153705,0.00931020037664245,0.0166507195439087,0.126724466066084,0,0.00147883598300708,0.00127688300697705,0.194560217160765,0.338697559579106
"ENSG00000251544",0.0114953640927788,0.172251136863351,0.0694680614612957,0.0545625837763413,0.260298803292732,0.0737477013327565,0.00268140739902991,0.0125236531554858,0.000644216135323111,0,0.342327072490906
"ENSG00000254132",0.00877587364204207,0.109698197278856,0.144107820833437,0.0946997369496755,0.281472039641322,0.0333617259685257,0.00802400612075985,0.00066444369547769,3.4833642452651e-05,6.14363427885514e-11,0.319161322166016
"ENSG00000251340",0.0130642236899959,0.15201856794716,0.0258976749108497,0.0419562954634472,0.396397917769474,0.0137599908440995,0.00821650369141576,0.0103865833454397,0.000275781190432308,0,0.338026461147686
"ENSG00000270133",0.0535657382720743,0.0477926201230507,0.0720348755862397,0.0184154912192032,0.24905605590778,0.123519652617232,0.00636793979583372,0.0204352830354603,0.000744457598269824,6.91256034076489e-13,0.408067885844165
"ENSG00000185261",0.163802718795041,0.0609027637776108,0.114112339605949,0.0213569706927188,0.189230639726766,0.114755634435211,2.25710463945429e-13,0.000771890568573136,0.00100051857490915,0.0180522507867284,0.316014273036267
"ENSG00000133302",0.297287526387356,0.0476993794516359,0.0501338372332462,0.0252604198940163,0.0785925056771704,0.0649007772787742,0,5.18914786907439e-05,0.000142620691683273,0.0677005897954554,0.368230452111972
"ENSG00000175471",0.186277768990359,0.0486145254223012,0.0972516983965619,0.117098517208341,0.0757765421334776,0.0406979063377489,0,0.00859655734934572,0.000732512897934283,0,0.42495397126393
"ENSG00000153347",0.816022785996957,0,0.00290434429826079,1.53721911634234e-14,0.00126403053485028,0.00195972517893741,0.000452217922807119,0.00110724349282934,0.00149934688344722,0.0228397508807744,0.151950554811121
"ENSG00000212259",0.0373975710541284,0.117710245253645,0.00554669822044332,0.0103062994719696,0.217408959976786,0.0210285931873292,0.00554627778469116,0.00730212149918262,0.00288044102977181,1.16074522489089e-10,0.574872792405979
"ENSG00000198677",0.01430811657607,0.214591302521432,0.135099809941831,3.39982642723707e-10,0.18327656766536,0.213176505089826,0.0145205873830249,0.00269717324444586,0.00201480269504571,8.72722890870879e-12,0.220315134534254
"ENSG00000164291",0.163198456211123,0.170214958986266,0.194357538723813,0.0337657305079769,0.00843659546254733,0.105705672137768,0.024081783829932,0.00352180078267561,2.75140435283253e-05,1.16457266084445e-11,0.296689949302724
"ENSG00000175449",0.170634140249622,0.0719976591095059,0.0933598937750559,0.249792666227976,0.124315279555277,0.0104150411576846,0,7.11411434760767e-05,0.00103262765232113,1.07370930587584e-12,0.278381551128007
"ENSG00000145757",0.0238279923304714,0.13649489525862,0.0773254513403001,1.11024699929885e-10,0.173042704075602,0.0320667320529974,0.0102404471642277,0.000471722645857936,0.000122706106946591,0.299696295446889,0.246711053467064
"ENSG00000250240",0.297972079601563,0.0752271273447378,0.223423179413477,0.0166163324398309,0.107706920108591,0.0600896210039967,1.71330307131362e-12,0.000278505034948196,0.00261442045891103,3.08697189443168e-13,0.216071814591921
"ENSG00000251348",0.0779833001946371,0.0511428170841919,0.0257369342796929,0.00575972277196558,0.624919810619867,0.00144925133800449,8.17638350718959e-15,0.000113699824074046,3.98377306620061e-05,0,0.212854626156897
"ENSG00000173221",0.452494429971533,0.0759967071624013,0.0229609197330966,0,0.00044518614911994,0.0274247700908017,0,0.000797555008342581,0.0029356590597249,0.185132741760425,0.231812031064555
"ENSG00000164292",0.577080710570461,0.0231774970730858,0.0352261285784585,0.0476767949972259,0.0344889566785217,0.0501770130924997,0.0191495399463492,2.95045697300445e-05,6.30137284580447e-05,0.0593451389520293,0.153585701813181
"ENSG00000118985",0.0657731569325698,0.0894207648241888,0.0588306738860348,0.134745521402496,0.0582180781764432,0.000201148423268769,0.0204830424286336,0.00134461254136037,0.0026989804811788,9.9929385888885e-12,0.568284020893833
"ENSG00000175426",0.390915000934789,0.0412934878237131,0.00320926447809792,0.193594090611123,0.0127083377082144,0.0136183411722981,1.99227097564421e-11,0.00478115522762929,0.00266984541567769,7.54687191113004e-12,0.337210476600988
"ENSG00000249180",0.496900603468279,0.091822468722815,0.0319576763113625,0.0540948128145085,0.0066946490981393,0.00708873495881724,9.66960960894899e-12,0.00101085841097401,0.00583627414311182,0.0743611199140662,0.230232802148257
"ENSG00000153113",0.63118747869028,0.0457225823235921,0.0280122763912115,0.0471284623712683,8.04944580664724e-05,0.00247451709128632,1.36017680018149e-10,0.00411048784173891,0.00504468534410084,0.0396224339150353,0.196616581437402
"ENSG00000248734",0.135881661801901,0.106608513661646,0.0611085184464337,0.0630139031467067,0.150131427703214,0.134249617071422,0,0.00691764257925584,0.0112215221448394,0.0118096703827975,0.319057523061784
"ENSG00000164307",0.317805967181762,0.0728011751898269,0.078144164260903,0.112994695311816,0.0111893923349468,0.042291160473469,3.06787968529079e-12,0.0186251307417756,0.0116378865414714,2.81649103853267e-12,0.334510427958145
"ENSG00000164308",0.184266074310599,0.255152046256739,0.0322985771086852,0.177709551609845,0.00914196555938123,0.000113042882164909,4.40293171581489e-12,0.00650408847912996,0.000969083170997733,1.13739166191519e-12,0.333845570616917
"ENSG00000247121",0.207003242890143,0.0544744366828785,0.155560236708902,0.0049015287186491,0.0275249544045971,0.0785544288318089,0.0650830168784449,0.000904108734557778,0.00585448805824582,5.44578131165899e-13,0.400139558091229
"ENSG00000113441",0.144510758597352,0.0330668685973353,0.183308345390389,0.0372474238733906,0.164402553890874,0.13728264872551,0.00470807708849042,0.00143292502089409,0.00697334040130163,4.28800983043133e-13,0.287067058414034
"ENSG00000145721",0.314593416612851,0.0199325282392284,0.0623273555089214,0.204994053438177,0.00662363489360873,0.00140059530487407,1.39289169191855e-07,7.48501569063301e-05,0.00274002267819381,0,0.38731340387807
"ENSG00000058729",0.0385796538499108,0.10020219693117,0.247167706857109,0.153272323358732,0.0230558229507019,0.10917284284971,0.0486782892731009,0.00480812882654223,0.000269344703495472,0.0649386652045561,0.209855025194972
"ENSG00000251513",0.0353888335180492,0.272396697361212,0.118046012406312,0.0451950550572128,0.105509119662798,0.164107021624413,0.00873448613284613,0.00122273145014791,0.000164538308029524,3.39304010491381e-11,0.249235504445049
"ENSG00000238000",0.0607395585033589,0.717888395430075,0.0366124308363373,2.277048512333e-10,0.00340978081706032,0.00188458996970372,0,0.00926813031202521,8.94725407990683e-05,1.83350019735731e-11,0.1701076413446
"ENSG00000251102",0.0232977773109125,0.242407414179277,0.326614313628115,0.00760512363145559,0.0290643298444314,0.0744618166747956,0.0193986172798911,0.00244817509827117,0.0018079663136755,2.26853754679208e-11,0.272894466016489
"ENSG00000246763",0.123148165245602,0.124469935258627,0.0947130767816873,0.351098007775959,0.0472291034458264,0.0330756742954875,0.000264251390935168,0.00014777467722684,0.00157875635672526,8.14651034639052e-12,0.224275254763777
"ENSG00000279232",0.42640211460327,0.112267688467466,0.0438987552448368,0.0909432183733407,0.000318525022053838,0.0717343906324824,0.00673095041088482,0.000501800223210973,0.000869200980531663,2.63451697248404e-11,0.246333356015578
"ENSG00000174136",0.431349200000651,0.0973777213227466,0.0380566542297249,0.112196461303904,5.73583805475566e-08,0.0420021266432546,0.00894966849945548,0.000800265408818364,0.000832699832531923,0.0161818489741798,0.252253296426353
"ENSG00000153922",0.174386619823165,0.0932963530935573,0.0789421608825695,0.243455142541648,0.15256138453633,0.0742162115953428,0.0246893886670397,0.00234780642737982,6.54074042521058e-06,0.00154443220586862,0.154553959486674
"ENSG00000200351",0.0470983507818808,0.0135498628393922,0.0453069596610866,2.60920567970112e-11,0.207602764812308,0.00268989315339098,0.00299316257077915,0.00504767609032493,0.000357575917075184,0.0016733347269952,0.673680419420675
"ENSG00000241597",0.0381786107547895,0.0627602236526649,0.190427227942307,0.0122561017653685,0.342650153393814,0.00261462688277648,0.0141040933859394,0.00185820515684936,0.000342432892004411,0,0.334808324173486
"ENSG00000248489",0.17509140500877,0.0978991296105574,0.2763108409642,0.0541111394272212,0.0192740612201392,0.115113494625002,2.35664075460034e-11,0.0370004700078214,0.00146314438276814,0,0.223736314729955
"ENSG00000275374",0.0317308629008759,0.0919861154252703,0.227603713456212,0.0428122764236249,0.303051711047907,0.00815529030841008,1.38679155459497e-08,3.57648616899564e-05,0.000111933090066499,1.02310372932183e-11,0.294512318607797
"ENSG00000174132",0.514774165262421,0.0384007444689866,0.0374194328253835,0.133361509812154,0.0494221202684138,0.00464515748995407,0.00303274960129614,0.00179124692102486,0.00183962369062776,3.44011535371861e-11,0.215313249625337
"ENSG00000221263",0.0735534660219089,0.0204638220316707,0.00392897116915646,0.00641438608125779,0.0911722229654043,0.0234308726094177,6.20421344972946e-13,0.000696823650146683,3.50661691102328e-05,0,0.780304369301307
"ENSG00000113532",0.451075422062054,0.0360346065811958,0.0158126228241699,0.0151119921962059,0.00389459793118318,0.0543390888588595,0.0043541234660092,8.3308766652244e-05,0.00254824915242477,0.118214496745196,0.298531491416049
"ENSG00000173930",0.161600842056826,0.100755982500469,0.0921010248643386,0.148318812495676,0.110018453126916,0.0164171962964603,0.0117623847277195,0.000224089139937091,0.000344574019894811,0,0.358456640771763
"ENSG00000145730",0.0589355428700062,0.0352264834310365,0.0577987486057574,0.314868606163467,0.00340522865878097,0.0169529470115936,0,0.00633336779590088,0.0061517163045767,2.80274674223202e-13,0.500327359158601
"ENSG00000175749",0.0885762219780029,0.158702199955988,0.0348739699541869,0.0275148716309894,0.079120058279672,0.000356489332021504,3.84222432069444e-13,0.00430449868794151,4.85139975826916e-06,3.07505552342763e-11,0.606546838750305
"ENSG00000145723",0.0745809611637966,0.0729171996391191,0.195879089112883,0.083991173045739,0.0767089313537769,0.0919226628563591,0.032185336211234,0.00409564161570278,4.98505230908026e-05,0.147756728877515,0.219912425600784
"ENSG00000145725",0.342832905246374,0.0494919344257302,0.0961545846713547,0.0651905217826489,0.0721333061797431,0.147801165793323,3.42709665125915e-11,0.00191323737019271,0.00191213974297816,0.0722434706228955,0.150326734130488
"ENSG00000181751",0.568006001315142,0.0546565148831761,0.0706269452266007,0.00918876531421613,0.00740884730151175,0.0553458174574251,0.00371065874412593,0.000608775548141077,5.49789901827075e-07,2.36246563607328e-12,0.230447124417397
"ENSG00000112874",0.0362845158389788,0.121585679095255,0.283536366632504,0.0895047304206861,0.0130598612550518,0.0674731889192294,0.0638177077968197,0.00440977947994839,0.000614551164256851,0.00874963200990916,0.310963987387361
"ENSG00000251204",0.425429093600887,0.0903158824069049,0.0275686692285101,0.00349944210454387,0.0236710510312721,0.145880381581671,0.00150237640977744,0.00189277712192519,8.88617034273761e-05,0,0.280151464811081
"ENSG00000250273",0,0.125164103937598,0.105504560914651,8.49115675191989e-15,0.194742726923184,0.0524856992815981,0,0.00334363474343166,2.21955432507204e-05,0,0.518737078656277
"ENSG00000184349",0.257233929282079,0.0752620104387466,0.0254938265072318,0.0484732463470269,0.0130122682755412,0.0479198782979933,0.0133104106744211,0.00073136285551691,0.00361170952309093,2.89965319259055e-11,0.514951357769355
"ENSG00000145743",0.424378792794769,0.0702718660562122,0.0350975057247792,0.0525470089892359,0.00185254220418932,0.071656032206791,5.96307725231162e-11,3.09113786836383e-05,0.00204423733442837,1.15030057910934e-10,0.342121103136251
"ENSG00000244245",0.064148081907507,0.462649211958915,0.272625106051105,2.55234833888611e-12,0.000850961403097061,0.0125315459307086,1.18976646693424e-14,0.0150279409146919,0.00343280842152286,0,0.168734343409889
"ENSG00000272523",0.150012438325281,0.0723788383638289,0.385249659353526,0.0425068545877232,0.0252134136832859,0.0131019766425059,0.00807656240689791,0.000315354399341072,0.00335420151145794,6.93182031328466e-13,0.299790700725459
"ENSG00000250441",0.0281749391880739,3.3675624054563e-10,0.101204667101907,0.0114376802266042,0.0235054536695013,0.0280801599595932,0.00503386821152102,0.00175841288362682,0.00500790248349937,0.0188932865178708,0.776903629421046
"ENSG00000151422",0.353599462046721,0.0975367199644293,0.0644113940137207,2.91201716993618e-12,0.129623549782067,0.195907781588156,3.63892612745399e-12,0.00016009848627563,6.25940777979673e-07,1.98634776178573e-12,0.158760368169315
"ENSG00000198961",0.387510540711901,0.149891133776564,0.0809079614080651,0.0287899662819381,0.00515408034809013,0.136859675676972,2.27045404346808e-12,0.000148718304642427,0.000472177487696351,2.70206008933719e-12,0.210265745999159
"ENSG00000271849",0.084418420814814,0.011608657747162,0.00731356006707663,2.91264029490261e-11,0.00388873262106567,0.000114265185727621,0,6.10886020311722e-05,0.00638681369278482,0.00859776777553655,0.877610693464675
"ENSG00000112893",0.399544168440819,0.0217016258801334,0.0800040499470817,0.0913358666726364,0.0560445115255764,0.053843723763452,0.00123729590640642,6.74031326968631e-05,1.83192814289255e-05,0.00242064050525652,0.293782394944512
